sample_id,gt_label_int,gt_label_name,origin,louvain_cluster
7893,725,pitcher,imagenet,487
7894,725,pitcher,imagenet,588
7895,725,pitcher,imagenet,485
7896,725,pitcher,imagenet,588
7897,725,pitcher,imagenet,588
7898,725,pitcher,imagenet,588
7899,725,pitcher,imagenet,588
7900,725,pitcher,imagenet,749
7901,725,pitcher,imagenet,731
7902,725,pitcher,imagenet,487
7903,725,pitcher,imagenet,588
7904,725,pitcher,imagenet,485
7905,725,pitcher,imagenet,588
7906,725,pitcher,imagenet,588
7907,725,pitcher,imagenet,588
7908,725,pitcher,imagenet,588
7909,725,pitcher,imagenet,487
7910,725,pitcher,imagenet,588
7911,725,pitcher,imagenet,749
7912,725,pitcher,imagenet,487
7913,725,pitcher,imagenet,485
7914,725,pitcher,imagenet,165
7915,899,water_jug,imagenet,731
7916,725,pitcher,imagenet,588
7917,725,pitcher,imagenet,24
7918,725,pitcher,imagenet,165
7919,725,pitcher,imagenet,588
7920,725,pitcher,imagenet,588
7921,725,pitcher,imagenet,749
7922,725,pitcher,imagenet,588
7923,725,pitcher,imagenet,731
7924,725,pitcher,imagenet,165
7925,725,pitcher,imagenet,485
7926,725,pitcher,imagenet,588
7927,725,pitcher,imagenet,588
7928,725,pitcher,imagenet,588
7929,725,pitcher,imagenet,588
7930,725,pitcher,imagenet,487
7931,725,pitcher,imagenet,588
7932,725,pitcher,imagenet,485
7933,725,pitcher,imagenet,588
7934,725,pitcher,imagenet,24
7935,725,pitcher,imagenet,165
7936,725,pitcher,imagenet,700
7937,725,pitcher,imagenet,650
7938,725,pitcher,imagenet,588
7939,725,pitcher,imagenet,588
7940,725,pitcher,imagenet,165
7941,725,pitcher,imagenet,749
7942,725,pitcher,imagenet,588
7943,725,pitcher,imagenet,487
7944,725,pitcher,imagenet,485
7945,725,pitcher,imagenet_sketch,6
7946,726,plane,imagenet_sketch,184
7947,726,plane,imagenet_sketch,184
7948,726,plane,imagenet_sketch,184
7949,726,plane,imagenet_sketch,184
7950,726,plane,imagenet_sketch,184
7951,726,plane,imagenet_sketch,184
7952,726,plane,imagenet_sketch,685
7953,726,plane,imagenet_sketch,184
7954,726,plane,imagenet_sketch,184
7955,726,plane,imagenet_sketch,184
7956,726,plane,imagenet_sketch,184
7957,726,plane,imagenet_sketch,184
7958,726,plane,imagenet_sketch,184
7959,726,plane,imagenet_sketch,184
7960,726,plane,imagenet_sketch,184
7961,726,plane,imagenet_sketch,184
7962,726,plane,imagenet_sketch,184
7963,726,plane,imagenet_sketch,184
7964,726,plane,imagenet_sketch,184
7965,726,plane,imagenet_sketch,685
7966,726,plane,imagenet_sketch,184
7967,726,plane,imagenet_sketch,184
7968,726,plane,imagenet_sketch,685
7969,726,plane,imagenet_sketch,184
7970,726,plane,imagenet_sketch,184
7971,726,plane,imagenet_sketch,685
7972,726,plane,imagenet_sketch,184
7973,726,plane,imagenet_sketch,184
7974,727,planetarium,imagenet,740
7975,727,planetarium,imagenet,585
7976,727,planetarium,imagenet,585
7977,727,planetarium,imagenet_sketch,363
7978,727,planetarium,imagenet_sketch,495
7979,727,planetarium,imagenet_sketch,363
7980,727,planetarium,imagenet_sketch,792
7981,727,planetarium,imagenet_sketch,127
7982,727,planetarium,imagenet_sketch,363
7983,728,plastic_bag,objectnet,765
7984,728,plastic_bag,objectnet,655
7985,728,plastic_bag,imagenet,361
7986,728,plastic_bag,imagenet,153
7987,728,plastic_bag,imagenet,653
7988,728,plastic_bag,imagenet,415
7989,728,plastic_bag,imagenet_sketch,806
7990,728,plastic_bag,imagenet_sketch,11
7991,729,plate_rack,objectnet,699
7992,729,plate_rack,objectnet,621
7993,729,plate_rack,objectnet,476
7994,729,plate_rack,objectnet,612
7995,729,plate_rack,objectnet,594
7996,729,plate_rack,objectnet,404
7997,729,plate_rack,objectnet,226
7998,729,plate_rack,objectnet,570
7999,729,plate_rack,objectnet,570
8000,729,plate_rack,objectnet,570
8001,729,plate_rack,objectnet,565
8002,729,plate_rack,imagenet,585
8003,729,plate_rack,imagenet,657
8004,729,plate_rack,imagenet,753
8005,729,plate_rack,imagenet,106
8006,729,plate_rack,imagenet,740
8007,729,plate_rack,imagenet,657
8008,729,plate_rack,imagenet,736
8009,729,plate_rack,imagenet,105
8010,729,plate_rack,imagenet,575
8011,729,plate_rack,imagenet,106
8012,729,plate_rack,imagenet,106
8013,729,plate_rack,imagenet,589
8014,729,plate_rack,imagenet,657
8015,729,plate_rack,imagenet,106
8016,729,plate_rack,imagenet,585
8017,729,plate_rack,imagenet,657
8018,729,plate_rack,imagenet,753
8019,729,plate_rack,imagenet,154
8020,729,plate_rack,imagenet,106
8021,729,plate_rack,imagenet,351
8022,729,plate_rack,imagenet,106
8023,729,plate_rack,imagenet,589
8024,729,plate_rack,imagenet_sketch,729
8025,729,plate_rack,imagenet_sketch,729
8026,730,plow,imagenet,666
8027,730,plow,imagenet,566
8028,730,plow,imagenet,572
8029,730,plow,imagenet,566
8030,730,plow,imagenet,453
8031,730,plow,imagenet,158
8032,730,plow,imagenet,110
8033,730,plow,imagenet,188
8034,730,plow,imagenet,566
8035,730,plow,imagenet,678
8036,730,plow,imagenet,572
8037,730,plow,imagenet,158
8038,730,plow,imagenet,124
8039,730,plow,imagenet,73
8040,730,plow,imagenet,393
8041,730,plow,imagenet,666
8042,730,plow,imagenet,566
8043,730,plow,imagenet,572
8044,730,plow,imagenet,81
8045,730,plow,imagenet_sketch,778
8046,730,plow,imagenet_sketch,775
8047,730,plow,imagenet_sketch,523
8048,730,plow,imagenet_sketch,778
8049,730,plow,imagenet_sketch,775
8050,730,plow,imagenet_sketch,29
8051,730,plow,imagenet_sketch,29
8052,730,plow,imagenet_sketch,697
8053,730,plow,imagenet_sketch,339
8054,730,plow,imagenet_sketch,339
8055,730,plow,imagenet_sketch,523
8056,730,plow,imagenet_sketch,778
8057,730,plow,imagenet_sketch,775
8058,730,plow,imagenet_sketch,29
8059,730,plow,imagenet_sketch,697
8060,730,plow,imagenet_sketch,339
8061,730,plow,imagenet_sketch,339
8062,730,plow,imagenet_sketch,523
8063,730,plow,imagenet_sketch,523
8064,731,plunger,imagenet,86
8065,731,plunger,imagenet,610
8066,731,plunger,imagenet,489
8067,731,plunger,imagenet,86
8068,731,plunger,imagenet,610
8069,731,plunger,imagenet,767
8070,731,plunger,imagenet,341
8071,731,plunger,imagenet,625
8072,731,plunger,imagenet,610
8073,731,plunger,imagenet,86
8074,731,plunger,imagenet,375
8075,731,plunger,imagenet,201
8076,731,plunger,imagenet,610
8077,731,plunger,imagenet,391
8078,731,plunger,imagenet,625
8079,731,plunger,imagenet,562
8080,731,plunger,imagenet,610
8081,731,plunger,imagenet,86
8082,731,plunger,imagenet,201
8083,731,plunger,imagenet,610
8084,731,plunger,imagenet,625
8085,731,plunger,imagenet,610
8086,731,plunger,imagenet,86
8087,731,plunger,imagenet,767
8088,731,plunger,imagenet,86
8089,731,plunger,imagenet,201
8090,731,plunger,imagenet,767
8091,731,plunger,imagenet,625
8092,731,plunger,imagenet,610
8093,732,Polaroid_camera,objectnet,597
8094,732,Polaroid_camera,objectnet,404
8095,732,Polaroid_camera,objectnet,655
8096,732,Polaroid_camera,objectnet,601
8097,732,Polaroid_camera,objectnet,7
8098,732,Polaroid_camera,objectnet,701
8099,732,Polaroid_camera,objectnet,602
8100,732,Polaroid_camera,objectnet,464
8101,732,Polaroid_camera,objectnet,763
8102,732,Polaroid_camera,objectnet,651
8103,732,Polaroid_camera,imagenet,24
8104,732,Polaroid_camera,imagenet,24
8105,732,Polaroid_camera,imagenet,453
8106,732,Polaroid_camera,imagenet,563
8107,732,Polaroid_camera,imagenet,24
8108,732,Polaroid_camera,imagenet,453
8109,732,Polaroid_camera,imagenet,453
8110,732,Polaroid_camera,imagenet,24
8111,732,Polaroid_camera,imagenet_sketch,65
8112,732,Polaroid_camera,imagenet_sketch,453
8113,732,Polaroid_camera,imagenet_sketch,453
8114,732,Polaroid_camera,imagenet_sketch,599
8115,732,Polaroid_camera,imagenet,453
8116,733,pole,imagenet,252
8117,733,pole,imagenet,726
8118,733,pole,imagenet,642
8119,733,pole,imagenet,566
8120,733,pole,imagenet,586
8121,733,pole,imagenet,642
8122,733,pole,imagenet,566
8123,733,pole,imagenet,642
8124,733,pole,imagenet,586
8125,733,pole,imagenet,642
8126,733,pole,imagenet,566
8127,733,pole,imagenet,586
8128,733,pole,imagenet,252
8129,733,pole,imagenet,642
8130,733,pole,imagenet_sketch,806
8131,733,pole,imagenet_sketch,339
8132,660,mobile_home,imagenet,601
8133,733,pole,imagenet,642
8134,735,poncho,imagenet,253
8135,735,poncho,imagenet,253
8136,735,poncho,imagenet,644
8137,735,poncho,imagenet,253
8138,735,poncho,imagenet,253
8139,735,poncho,imagenet,253
8140,735,poncho,imagenet,253
8141,735,poncho,imagenet,644
8142,735,poncho,imagenet,253
8143,735,poncho,imagenet,21
8144,735,poncho,imagenet,253
8145,735,poncho,imagenet,253
8146,735,poncho,imagenet,720
8147,735,poncho,imagenet,253
8148,735,poncho,imagenet,253
8149,735,poncho,imagenet,253
8150,735,poncho,imagenet_sketch,415
8151,735,poncho,imagenet_sketch,82
8152,735,poncho,imagenet_sketch,760
8153,735,poncho,imagenet_sketch,760
8154,735,poncho,imagenet_sketch,760
8155,735,poncho,imagenet_sketch,760
8156,735,poncho,imagenet_sketch,544
8157,735,poncho,imagenet_sketch,760
8158,735,poncho,imagenet_sketch,544
8159,735,poncho,imagenet_sketch,760
8160,735,poncho,imagenet_sketch,415
8161,735,poncho,imagenet_sketch,82
8162,735,poncho,imagenet_sketch,760
8163,735,poncho,imagenet_sketch,760
8164,735,poncho,imagenet,253
8165,735,poncho,imagenet,253
8166,735,poncho,imagenet,253
8167,735,poncho,imagenet,644
8168,736,pool_table,imagenet,245
8169,736,pool_table,imagenet_sketch,729
8170,736,pool_table,imagenet_sketch,733
8171,736,pool_table,imagenet_sketch,733
8172,736,pool_table,imagenet_sketch,198
8173,736,pool_table,imagenet_sketch,203
8174,736,pool_table,imagenet_sketch,781
8175,736,pool_table,imagenet_sketch,203
8176,736,pool_table,imagenet_sketch,729
8177,736,pool_table,imagenet,245
8178,737,pop_bottle,objectnet,606
8179,737,pop_bottle,imagenet,458
8180,737,pop_bottle,imagenet,458
8181,737,pop_bottle,imagenet,458
8182,737,pop_bottle,imagenet_sketch,773
8183,737,pop_bottle,imagenet_sketch,770
8184,737,pop_bottle,imagenet_sketch,770
8185,737,pop_bottle,imagenet_sketch,773
8186,737,pop_bottle,imagenet_sketch,379
8187,737,pop_bottle,imagenet_sketch,770
8188,737,pop_bottle,imagenet_sketch,770
8189,737,pop_bottle,imagenet,458
8190,738,pot,imagenet,532
8191,738,pot,imagenet,487
8192,738,pot,imagenet,532
8193,738,pot,imagenet,532
8194,738,pot,imagenet,487
8195,738,pot,imagenet,532
8196,738,pot,imagenet,487
8197,738,pot,imagenet,532
8198,738,pot,imagenet_sketch,28
8199,738,pot,imagenet_sketch,297
8200,738,pot,imagenet_sketch,6
8201,738,pot,imagenet_sketch,6
8202,738,pot,imagenet_sketch,6
8203,738,pot,imagenet_sketch,100
8204,738,pot,imagenet_sketch,554
8205,738,pot,imagenet_sketch,100
8206,738,pot,imagenet_sketch,6
8207,738,pot,imagenet_sketch,671
8208,738,pot,imagenet_sketch,297
8209,738,pot,imagenet_sketch,6
8210,738,pot,imagenet_sketch,484
8211,738,pot,imagenet_sketch,6
8212,738,pot,imagenet_sketch,459
8213,738,pot,imagenet_sketch,6
8214,738,pot,imagenet_sketch,459
8215,738,pot,imagenet_sketch,165
8216,738,pot,imagenet_sketch,6
8217,738,pot,imagenet_sketch,649
8218,738,pot,imagenet_sketch,577
8219,738,pot,imagenet_sketch,588
8220,738,pot,imagenet_sketch,28
8221,738,pot,imagenet_sketch,297
8222,738,pot,imagenet_sketch,6
8223,738,pot,imagenet_sketch,100
8224,738,pot,imagenet_sketch,100
8225,738,pot,imagenet_sketch,6
8226,738,pot,imagenet_sketch,6
8227,738,pot,imagenet_sketch,650
8228,738,pot,imagenet_sketch,6
8229,738,pot,imagenet_sketch,6
8230,738,pot,imagenet_sketch,6
8231,738,pot,imagenet_sketch,6
8232,738,pot,imagenet_sketch,100
8233,738,pot,imagenet_sketch,650
8234,738,pot,imagenet_sketch,53
8235,738,pot,imagenet,487
8236,738,pot,imagenet,532
8237,739,potter's_wheel,imagenet_sketch,373
8238,739,potter's_wheel,imagenet_sketch,577
8239,739,potter's_wheel,imagenet_sketch,577
8240,739,potter's_wheel,imagenet_sketch,652
8241,739,potter's_wheel,imagenet_sketch,485
8242,739,potter's_wheel,imagenet_sketch,652
8243,739,potter's_wheel,imagenet_sketch,373
8244,739,potter's_wheel,imagenet_sketch,577
8245,740,power_drill,imagenet,565
8246,741,prayer_rug,imagenet,407
8247,741,prayer_rug,imagenet,587
8248,741,prayer_rug,imagenet,136
8249,741,prayer_rug,imagenet,375
8250,741,prayer_rug,imagenet,587
8251,741,prayer_rug,imagenet,740
8252,741,prayer_rug,imagenet,587
8253,741,prayer_rug,imagenet_sketch,564
8254,741,prayer_rug,imagenet,740
8255,742,printer,imagenet,657
8256,742,printer,imagenet,657
8257,742,printer,objectnet,701
8258,742,printer,objectnet,626
8259,742,printer,objectnet,701
8260,742,printer,objectnet,612
8261,742,printer,objectnet,599
8262,742,printer,imagenet,657
8263,742,printer,imagenet,657
8264,742,printer,imagenet,490
8265,742,printer,imagenet,657
8266,742,printer,imagenet,657
8267,742,printer,imagenet,657
8268,742,printer,imagenet_sketch,65
8269,742,printer,imagenet_sketch,65
8270,742,printer,imagenet_sketch,519
8271,743,prison,imagenet,658
8272,743,prison,imagenet,658
8273,743,prison,imagenet,658
8274,743,prison,imagenet,658
8275,743,prison,imagenet,658
8276,743,prison,imagenet,262
8277,743,prison,imagenet,658
8278,743,prison,imagenet,658
8279,743,prison,imagenet_sketch,208
8280,745,projector,imagenet,518
8281,745,projector,imagenet,518
8282,745,projector,imagenet,518
8283,745,projector,imagenet_sketch,239
8284,745,projector,imagenet_sketch,696
8285,745,projector,imagenet_sketch,696
8286,745,projector,imagenet_sketch,239
8287,745,projector,imagenet_sketch,239
8288,745,projector,imagenet_sketch,696
8289,745,projector,imagenet_sketch,414
8290,745,projector,imagenet_sketch,509
8291,745,projector,imagenet_sketch,323
8292,745,projector,imagenet_sketch,239
8293,747,punching_bag,imagenet,660
8294,747,punching_bag,imagenet,791
8295,747,punching_bag,imagenet,660
8296,747,punching_bag,imagenet,660
8297,747,punching_bag,imagenet,660
8298,747,punching_bag,imagenet,791
8299,747,punching_bag,imagenet,791
8300,747,punching_bag,imagenet,660
8301,747,punching_bag,imagenet,791
8302,747,punching_bag,imagenet_sketch,339
8303,747,punching_bag,imagenet_sketch,659
8304,747,punching_bag,imagenet_sketch,368
8305,747,punching_bag,imagenet_sketch,339
8306,747,punching_bag,imagenet_sketch,659
8307,748,purse,imagenet,341
8308,748,purse,imagenet,462
8309,748,purse,imagenet,752
8310,748,purse,imagenet,462
8311,748,purse,imagenet,462
8312,748,purse,imagenet,752
8313,748,purse,imagenet,752
8314,748,purse,imagenet,587
8315,748,purse,imagenet,79
8316,748,purse,imagenet,519
8317,748,purse,imagenet,752
8318,748,purse,imagenet,260
8319,748,purse,imagenet,752
8320,748,purse,imagenet,462
8321,748,purse,imagenet,462
8322,748,purse,imagenet_sketch,794
8323,749,quill,imagenet_a,220
8324,750,quilt,imagenet,416
8325,750,quilt,imagenet,663
8326,750,quilt,imagenet,698
8327,750,quilt,imagenet,214
8328,750,quilt,imagenet,663
8329,750,quilt,imagenet,214
8330,750,quilt,imagenet,663
8331,750,quilt,imagenet,488
8332,750,quilt,imagenet,663
8333,750,quilt,imagenet,214
8334,750,quilt,imagenet,416
8335,750,quilt,imagenet,416
8336,750,quilt,imagenet,214
8337,750,quilt,imagenet,663
8338,750,quilt,imagenet,663
8339,750,quilt,imagenet,663
8340,750,quilt,imagenet,663
8341,750,quilt,imagenet,663
8342,750,quilt,imagenet,416
8343,750,quilt,imagenet,416
8344,750,quilt,imagenet,214
8345,750,quilt,imagenet,663
8346,750,quilt,imagenet,663
8347,750,quilt,imagenet,663
8348,750,quilt,imagenet,663
8349,750,quilt,imagenet,214
8350,750,quilt,imagenet,698
8351,750,quilt,imagenet,214
8352,750,quilt,imagenet,663
8353,750,quilt,imagenet,115
8354,750,quilt,imagenet,214
8355,414,backpack,imagenet,700
8356,750,quilt,imagenet,663
8357,750,quilt,imagenet,416
8358,750,quilt,imagenet,663
8359,750,quilt,imagenet,416
8360,750,quilt,imagenet,698
8361,915,yurt,imagenet,663
8362,750,quilt,imagenet,214
8363,750,quilt,imagenet,663
8364,750,quilt,imagenet,663
8365,750,quilt,imagenet,663
8366,750,quilt,imagenet,115
8367,750,quilt,imagenet,663
8368,750,quilt,imagenet,663
8369,750,quilt,imagenet,214
8370,414,backpack,imagenet,663
8371,750,quilt,imagenet,416
8372,750,quilt,imagenet,416
8373,750,quilt,imagenet,214
8374,750,quilt,imagenet,663
8375,750,quilt,imagenet,663
8376,750,quilt,imagenet,416
8377,750,quilt,imagenet,214
8378,750,quilt,imagenet,663
8379,750,quilt,imagenet,663
8380,750,quilt,imagenet,663
8381,750,quilt,imagenet,663
8382,750,quilt,imagenet,214
8383,750,quilt,imagenet_sketch,745
8384,750,quilt,imagenet_sketch,203
8385,750,quilt,imagenet_sketch,136
8386,750,quilt,imagenet_sketch,136
8387,750,quilt,imagenet_sketch,136
8388,750,quilt,imagenet_sketch,745
8389,750,quilt,imagenet_sketch,203
8390,750,quilt,imagenet_sketch,136
8391,750,quilt,imagenet_sketch,136
8392,750,quilt,imagenet_sketch,745
8393,750,quilt,imagenet_sketch,203
8394,750,quilt,imagenet_sketch,136
8395,750,quilt,imagenet_sketch,136
8396,750,quilt,imagenet_sketch,136
8397,750,quilt,imagenet_sketch,745
8398,751,racer,imagenet,666
8399,751,racer,imagenet_sketch,580
8400,751,racer,imagenet_sketch,685
8401,751,racer,imagenet_sketch,685
8402,751,racer,imagenet_sketch,324
8403,751,racer,imagenet_sketch,580
8404,751,racer,imagenet_sketch,590
8405,752,racket,objectnet,674
8406,752,racket,objectnet,290
8407,752,racket,objectnet,372
8408,752,racket,objectnet,38
8409,752,racket,imagenet_a,362
8410,753,radiator,imagenet,250
8411,753,radiator,imagenet,543
8412,753,radiator,imagenet,84
8413,753,radiator,imagenet,84
8414,753,radiator,imagenet,609
8415,753,radiator,imagenet,250
8416,753,radiator,imagenet,250
8417,753,radiator,imagenet,84
8418,753,radiator,imagenet,84
8419,753,radiator,imagenet,609
8420,753,radiator,imagenet,250
8421,753,radiator,imagenet,84
8422,753,radiator,imagenet,153
8423,753,radiator,imagenet,609
8424,753,radiator,imagenet,250
8425,753,radiator,imagenet,543
8426,753,radiator,imagenet,84
8427,753,radiator,imagenet,328
8428,753,radiator,imagenet,736
8429,753,radiator,imagenet,84
8430,753,radiator,imagenet,609
8431,753,radiator,imagenet,250
8432,753,radiator,imagenet,84
8433,753,radiator,imagenet,609
8434,753,radiator,imagenet,250
8435,753,radiator,imagenet,250
8436,753,radiator,imagenet_sketch,641
8437,753,radiator,imagenet_sketch,641
8438,754,radio,imagenet,563
8439,754,radio,imagenet,563
8440,754,radio,imagenet,591
8441,754,radio,imagenet,563
8442,755,radio_telescope,imagenet,241
8443,755,radio_telescope,imagenet,241
8444,755,radio_telescope,imagenet,241
8445,755,radio_telescope,imagenet,241
8446,756,rain_barrel,imagenet_sketch,744
8447,756,rain_barrel,imagenet_sketch,667
8448,756,rain_barrel,imagenet_sketch,744
8449,756,rain_barrel,imagenet_sketch,667
8450,756,rain_barrel,imagenet_sketch,744
8451,758,reel,imagenet,57
8452,758,reel,imagenet,669
8453,758,reel,imagenet,175
8454,758,reel,imagenet,57
8455,840,swab,imagenet,151
8456,758,reel,imagenet,224
8457,758,reel,imagenet,137
8458,758,reel,imagenet,669
8459,758,reel,imagenet,244
8460,758,reel,imagenet,669
8461,758,reel,imagenet,57
8462,758,reel,imagenet,669
8463,758,reel,imagenet_a,289
8464,758,reel,imagenet_a,202
8465,758,reel,imagenet_sketch,670
8466,758,reel,imagenet_sketch,670
8467,758,reel,imagenet_sketch,243
8468,758,reel,imagenet_sketch,714
8469,758,reel,imagenet_sketch,670
8470,758,reel,imagenet_sketch,670
8471,758,reel,imagenet_sketch,714
8472,758,reel,imagenet_sketch,670
8473,758,reel,imagenet_sketch,714
8474,758,reel,imagenet_sketch,670
8475,758,reel,imagenet_sketch,670
8476,758,reel,imagenet_sketch,670
8477,758,reel,imagenet_sketch,243
8478,758,reel,imagenet_sketch,670
8479,758,reel,imagenet_sketch,670
8480,758,reel,imagenet_sketch,243
8481,758,reel,imagenet_sketch,714
8482,758,reel,imagenet_sketch,670
8483,758,reel,imagenet_sketch,670
8484,758,reel,imagenet_sketch,670
8485,758,reel,imagenet_sketch,714
8486,758,reel,imagenet_sketch,670
8487,758,reel,imagenet_sketch,670
8488,758,reel,imagenet_sketch,670
8489,758,reel,imagenet_sketch,670
8490,761,remote_control,objectnet,316
8491,761,remote_control,objectnet,602
8492,761,remote_control,objectnet,7
8493,761,remote_control,objectnet,606
8494,761,remote_control,objectnet,261
8495,761,remote_control,objectnet,617
8496,761,remote_control,objectnet,602
8497,761,remote_control,objectnet,578
8498,761,remote_control,objectnet,602
8499,761,remote_control,objectnet,765
8500,761,remote_control,objectnet,230
8501,761,remote_control,objectnet,764
8502,761,remote_control,objectnet,83
8503,521,Crock_Pot,imagenet,638
8504,762,restaurant,imagenet,638
8505,762,restaurant,imagenet_sketch,373
8506,488,chain,imagenet,151
8507,488,chain,imagenet,151
8508,488,chain,imagenet,151
8509,766,rotisserie,imagenet_sketch,671
8510,766,rotisserie,imagenet_sketch,671
8511,767,rubber_eraser,imagenet,285
8512,767,rubber_eraser,imagenet,403
8513,767,rubber_eraser,imagenet,359
8514,767,rubber_eraser,imagenet,688
8515,767,rubber_eraser,imagenet,688
8516,767,rubber_eraser,imagenet,641
8517,767,rubber_eraser,imagenet,641
8518,767,rubber_eraser,imagenet,688
8519,767,rubber_eraser,imagenet,688
8520,767,rubber_eraser,imagenet,403
8521,767,rubber_eraser,imagenet,359
8522,767,rubber_eraser,imagenet,688
8523,767,rubber_eraser,imagenet,688
8524,767,rubber_eraser,imagenet,453
8525,767,rubber_eraser,imagenet,688
8526,767,rubber_eraser,imagenet,641
8527,767,rubber_eraser,imagenet,171
8528,767,rubber_eraser,imagenet,688
8529,767,rubber_eraser,imagenet,688
8530,767,rubber_eraser,imagenet,359
8531,767,rubber_eraser,imagenet,688
8532,767,rubber_eraser,imagenet,641
8533,767,rubber_eraser,imagenet,688
8534,767,rubber_eraser,imagenet,688
8535,769,rule,objectnet,778
8536,769,rule,objectnet,607
8537,769,rule,imagenet,337
8538,769,rule,imagenet,337
8539,769,rule,imagenet,337
8540,769,rule,imagenet,519
8541,769,rule,imagenet,458
8542,769,rule,imagenet,337
8543,769,rule,imagenet_sketch,194
8544,770,running_shoe,objectnet,597
8545,770,running_shoe,objectnet,263
8546,770,running_shoe,objectnet,502
8547,770,running_shoe,objectnet,263
8548,770,running_shoe,objectnet,708
8549,770,running_shoe,objectnet,263
8550,770,running_shoe,objectnet,665
8551,770,running_shoe,objectnet,263
8552,770,running_shoe,imagenet,31
8553,771,safe,imagenet,527
8554,771,safe,imagenet,527
8555,771,safe,imagenet,527
8556,771,safe,imagenet,458
8557,771,safe,imagenet,527
8558,771,safe,imagenet,753
8559,771,safe,imagenet,458
8560,771,safe,imagenet,527
8561,771,safe,imagenet,527
8562,771,safe,imagenet,527
8563,771,safe,imagenet_sketch,243
8564,771,safe,imagenet_sketch,5
8565,771,safe,imagenet_sketch,412
8566,771,safe,imagenet_sketch,243
8567,771,safe,imagenet_sketch,5
8568,771,safe,imagenet_sketch,412
8569,772,safety_pin,objectnet,561
8570,772,safety_pin,imagenet,183
8571,772,safety_pin,imagenet,487
8572,772,safety_pin,imagenet,183
8573,772,safety_pin,imagenet,183
8574,772,safety_pin,imagenet,689
8575,772,safety_pin,imagenet,27
8576,772,safety_pin,imagenet,27
8577,772,safety_pin,imagenet,183
8578,772,safety_pin,imagenet,487
8579,772,safety_pin,imagenet,689
8580,772,safety_pin,imagenet,27
8581,772,safety_pin,imagenet,183
8582,772,safety_pin,imagenet,487
8583,772,safety_pin,imagenet,183
8584,772,safety_pin,imagenet,183
8585,772,safety_pin,imagenet,169
8586,772,safety_pin,imagenet,27
8587,772,safety_pin,imagenet,328
8588,772,safety_pin,imagenet,183
8589,772,safety_pin,imagenet,666
8590,772,safety_pin,imagenet,100
8591,772,safety_pin,imagenet,487
8592,772,safety_pin,imagenet,183
8593,772,safety_pin,imagenet,183
8594,772,safety_pin,imagenet,169
8595,772,safety_pin,imagenet,689
8596,772,safety_pin,imagenet,565
8597,772,safety_pin,imagenet,24
8598,772,safety_pin,imagenet,27
8599,772,safety_pin,imagenet,27
8600,772,safety_pin,imagenet,183
8601,772,safety_pin,imagenet,487
8602,772,safety_pin,imagenet,183
8603,772,safety_pin,imagenet,689
8604,772,safety_pin,imagenet,27
8605,772,safety_pin,imagenet,183
8606,772,safety_pin,imagenet,487
8607,772,safety_pin,imagenet,183
8608,772,safety_pin,imagenet,169
8609,772,safety_pin,imagenet,27
8610,772,safety_pin,imagenet,183
8611,772,safety_pin,imagenet,487
8612,772,safety_pin,imagenet,169
8613,772,safety_pin,imagenet,689
8614,772,safety_pin,imagenet,27
8615,772,safety_pin,imagenet,27
8616,773,saltshaker,objectnet,222
8617,773,saltshaker,objectnet,596
8618,773,saltshaker,objectnet,634
8619,773,saltshaker,objectnet,31
8620,773,saltshaker,objectnet,7
8621,773,saltshaker,imagenet,731
8622,773,saltshaker,imagenet,731
8623,773,saltshaker,imagenet,551
8624,773,saltshaker,imagenet,453
8625,773,saltshaker,imagenet,320
8626,773,saltshaker,imagenet,152
8627,773,saltshaker,imagenet,517
8628,773,saltshaker,imagenet,731
8629,773,saltshaker,imagenet,481
8630,773,saltshaker,imagenet,453
8631,774,sandal,objectnet,623
8632,774,sandal,objectnet,594
8633,774,sandal,objectnet,674
8634,774,sandal,imagenet,665
8635,788,shoe_shop,imagenet,676
8636,774,sandal,imagenet,665
8637,774,sandal,imagenet,244
8638,788,shoe_shop,imagenet,676
8639,788,shoe_shop,imagenet,676
8640,774,sandal,imagenet,665
8641,774,sandal,imagenet_a,97
8642,788,shoe_shop,imagenet,676
8643,774,sandal,imagenet,665
8644,774,sandal,imagenet,263
8645,775,sarong,imagenet_sketch,51
8646,775,sarong,imagenet_sketch,51
8647,775,sarong,imagenet_sketch,207
8648,775,sarong,imagenet_sketch,207
8649,775,sarong,imagenet_sketch,234
8650,775,sarong,imagenet_sketch,207
8651,776,sax,imagenet,591
8652,776,sax,imagenet_r,627
8653,777,scabbard,imagenet,723
8654,777,scabbard,imagenet,723
8655,777,scabbard,imagenet,723
8656,777,scabbard,imagenet,18
8657,777,scabbard,imagenet,723
8658,777,scabbard,imagenet,523
8659,778,scale,objectnet,618
8660,778,scale,objectnet,316
8661,778,scale,objectnet,32
8662,778,scale,objectnet,618
8663,778,scale,objectnet,594
8664,778,scale,objectnet,33
8665,778,scale,objectnet,275
8666,778,scale,objectnet,33
8667,778,scale,objectnet,152
8668,778,scale,objectnet,32
8669,778,scale,objectnet,682
8670,778,scale,objectnet,619
8671,778,scale,objectnet,83
8672,778,scale,objectnet,275
8673,778,scale,objectnet,83
8674,778,scale,objectnet,58
8675,778,scale,objectnet,618
8676,778,scale,objectnet,602
8677,778,scale,objectnet,677
8678,778,scale,objectnet,316
8679,778,scale,objectnet,162
8680,778,scale,objectnet,603
8681,778,scale,objectnet,567
